checkpoint,task,episode_id,block,metric,horizon_idx,value
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,23,0.24800920486450195
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,24,0.24918816983699799
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,25,0.2503625154495239
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,26,0.2520982027053833
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,27,0.25232645869255066
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,28,0.25120022892951965
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,29,0.253325492143631
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,30,0.25088679790496826
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,31,0.25245338678359985
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,32,0.25339433550834656
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,33,0.2536592483520508
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,34,0.25373712182044983
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,35,0.2544029951095581
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,36,0.25413164496421814
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,37,0.254404217004776
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,38,0.25431227684020996
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,mse_at_horizon_idx,39,0.25441455841064453
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,grasp_precision,-1,0.0
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,grasp_recall,-1,0.0
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,grasp_f1,-1,
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,grasp_n_gt_events,-1,5.0
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,grasp_n_pred_events,-1,14.0
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,grasp_onset_timing_error_signed_steps,-1,
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,right_hand_joints,grasp_spurious_transitions,-1,14.0
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mse,-1,0.31650859117507935
R0_base_ACT_handsin,bottle_cupnoodles_shelf,0,all,mae,-1,0.471468985080719
