checkpoint,policy,config,scope,block,n_eps,mse,mae,normalized_mse,final_position_error,mean_squared_jerk_pred,mean_squared_jerk_gt,jerk_ratio_pred_over_gt,chunk_boundary_discontinuity,on_grid_fraction,mse_proprio_ablated,proprio_leakage_gap,grasp_precision,grasp_recall,grasp_f1,grasp_onset_timing_error_signed_steps,grasp_spurious_transitions,grasp_n_gt_events,grasp_n_pred_events,mse__std,mae__std,normalized_mse__std,final_position_error__std,mean_squared_jerk_pred__std,mean_squared_jerk_gt__std,jerk_ratio_pred_over_gt__std,chunk_boundary_discontinuity__std,on_grid_fraction__std,mse_proprio_ablated__std,proprio_leakage_gap__std,grasp_precision__std,grasp_recall__std,grasp_f1__std,grasp_onset_timing_error_signed_steps__std,grasp_spurious_transitions__std,grasp_n_gt_events__std,grasp_n_pred_events__std
R0_base_handsout,R0_base_handsout,base,cup_wipe_sponge_dryingrack,motion_token,1,0.05089138448238373,0.18021267652511597,16.741920471191406,1.579746127128601,0.8421910405158997,0.0009948730003088713,846.5312057462917,0.08580556511878967,0.3481319188191882,0.05112520977854729,0.00023382529616355896,,,,,,,,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,floor_box_table,motion_token,1,0.06309719383716583,0.19396021962165833,4.629345417022705,1.7225340604782104,0.8558376431465149,0.001409223536029458,607.3114883944322,0.08677145838737488,0.34538755458515286,0.06370315700769424,0.0006059631705284119,,,,,,,,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,AGGREGATE,motion_token,3,0.056854856510957084,0.18798700471719107,10.329308986663818,1.7064383427302043,0.8482507864634196,0.0012090020657827456,715.4090596830396,0.08622506509224574,0.3463172520660694,0.05712974568208059,0.00027488917112350464,,,,,,,,0.004986900833984339,0.005755098730917972,4.970547850332094,0.09753900922425392,0.005674885680993101,0.00016944351569522364,99.00880962534191,0.0004044039959318509,0.0012832930872874856,0.005150657146370531,0.0002552137059990239,,,,,,,
R0_base_handsout,R0_base_handsout,base,bottle_cupnoodles_shelf,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,cup_wipe_sponge_dryingrack,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,floor_box_table,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,AGGREGATE,left_hand_joints,3,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0
R0_base_handsout,R0_base_handsout,base,bottle_cupnoodles_shelf,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,cup_wipe_sponge_dryingrack,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,floor_box_table,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,AGGREGATE,right_hand_joints,3,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0
R0_base_handsout,R0_base_handsout,base,bottle_cupnoodles_shelf,all,1,0.04642133042216301,0.15572360157966614,9.616661071777344,1.8170348405838013,0.6947476863861084,0.0010034131119027734,692.384500605795,0.07064465433359146,,0.046408917754888535,-1.2412667274475098e-05,,,,,,,,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,cup_wipe_sponge_dryingrack,all,1,0.04175702854990959,0.14786680042743683,16.741920471191406,1.579746127128601,0.6910285949707031,0.0008163060992956161,846.5312161295695,0.07040457427501678,,0.041948895901441574,0.00019186735153198242,,,,,,,,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,floor_box_table,all,1,0.05177205801010132,0.15914683043956757,4.629345417022705,1.7225340604782104,0.7022258043289185,0.0011562859872356057,607.3115233436038,0.07119709998369217,,0.05226925387978554,0.0004971958696842194,,,,,,,,,,,,,,,,,,,,,,,,,
R0_base_handsout,R0_base_handsout,base,AGGREGATE,all,3,0.046650138994057976,0.15424574414889017,10.329308986663818,1.7064383427302043,0.6960006952285767,0.0009920017328113317,715.4090800263228,0.07074877619743347,,0.046875689178705215,0.00022555018464724222,,,,,,,,0.004091818568318697,0.004722133430835215,4.970547850332094,0.09753900922425392,0.00465631454567551,0.0001390305619411272,99.00880027308045,0.00033181849619463724,,0.00422617667021946,0.000209405691056536,,,,,,,
R1_handsout@D1,R1_handsout,D1,bottle_cupnoodles_shelf,motion_token,1,0.006762271746993065,0.06431157141923904,1.1210026741027832,0.6002434492111206,0.0026904435362666845,0.0012229096610099077,2.2000345749536825,0.00011708968668244779,0.04154067291311755,0.00721953297033906,0.00045726122334599495,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,cup_wipe_sponge_dryingrack,motion_token,1,0.0015325996791943908,0.0300510935485363,0.4595758020877838,0.30167046189308167,0.0006610300042666495,0.0009948730003088713,0.6644365703576478,2.6737689040601254e-05,0.04891220787207872,0.001762319472618401,0.00022971979342401028,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,floor_box_table,motion_token,1,0.00429856963455677,0.048729751259088516,0.4963305592536926,0.5170118808746338,0.001350998878479004,0.001409223536029458,0.9586831641241925,5.320606578607112e-05,0.06224413209606987,0.004931006580591202,0.0006324369460344315,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,AGGREGATE,motion_token,3,0.004197813686914742,0.047697472075621285,0.6923030118147532,0.47297526399294537,0.001567490806337446,0.0012090020657827456,1.274384769811841,6.567781383637339e-05,0.05089900429375538,0.004637619674516221,0.0004398059876014789,,,,,,,,0.0021361930788074608,0.014005815130787472,0.3035075818690361,0.12580639864170376,0.0008425284909473835,0.00016944351569522364,0.665465218627866,3.792562233319953e-05,0.008568112415654281,0.002237536099882834,0.00016487124308144985,,,,,,,
R1_handsout@D1,R1_handsout,D1,bottle_cupnoodles_shelf,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,cup_wipe_sponge_dryingrack,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,floor_box_table,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,AGGREGATE,left_hand_joints,3,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0
R1_handsout@D1,R1_handsout,D1,bottle_cupnoodles_shelf,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,cup_wipe_sponge_dryingrack,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,floor_box_table,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,AGGREGATE,right_hand_joints,3,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0
R1_handsout@D1,R1_handsout,D1,bottle_cupnoodles_shelf,all,1,0.00554853118956089,0.05276847258210182,1.1210026741027832,0.6002434492111206,0.0022075439337641,0.0010034131119027734,2.200034968227525,9.607359970686957e-05,,0.005923720542341471,0.0003751893527805805,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,cup_wipe_sponge_dryingrack,all,1,0.0012575177242979407,0.02465730533003807,0.4595758020877838,0.30167046189308167,0.0005423835827969015,0.0008163060992956161,0.6644365186844982,2.193861837440636e-05,,0.0014460060046985745,0.0001884882804006338,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,floor_box_table,all,1,0.0035270319785922766,0.03998338058590889,0.4963305592536926,0.5170118808746338,0.0011085118167102337,0.0011562859872356057,0.9586830844161761,4.365626591606997e-05,,0.004045953508466482,0.0005189215298742056,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D1,R1_handsout,D1,AGGREGATE,all,3,0.0034443602974837026,0.03913638616601626,0.6923030118147532,0.47297526399294537,0.0012861464444237451,0.0009920017328113317,1.2743848571093996,5.388949466578197e-05,,0.0038052266851688423,0.00036086638768513996,,,,,,,,0.0017527740099453732,0.011491953147858789,0.3035075818690361,0.12580639864170376,0.0006913056701298346,0.0001390305619411272,0.665465429365528,3.111846281844179e-05,,0.0018359273628960858,0.00013527846240566122,,,,,,,
R1_handsout@D2,R1_handsout,D2,bottle_cupnoodles_shelf,motion_token,1,0.00715361163020134,0.06306231021881104,1.1902613639831543,0.664384126663208,0.005717487074434757,0.0012229096610099077,4.675314339828766,0.0004849368706345558,1.0,0.0073930732905864716,0.00023946166038513184,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,cup_wipe_sponge_dryingrack,motion_token,1,0.0018363099079579115,0.02656298130750656,0.5550801753997803,0.33071890473365784,0.002422116231173277,0.0009948730003088713,2.4345984165027086,0.00020141601271461695,1.0,0.002055375836789608,0.0002190659288316965,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,floor_box_table,motion_token,1,0.004578436259180307,0.04670868441462517,0.5328666567802429,0.5796011686325073,0.003521654987707734,0.001409223536029458,2.499003811439407,0.0003190473944414407,1.0,0.005314522888511419,0.0007360866293311119,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,AGGREGATE,motion_token,3,0.00452278593244652,0.04544465864698092,0.7594027320543925,0.524901400009791,0.0038870860977719226,0.0012090020657827456,3.2029721892569607,0.0003351334259302045,1.0,0.0049209906719625,0.00039820473951598007,,,,,,,,0.002171135973093719,0.014927571215703468,0.30479799937336455,0.14160312754751808,0.0013699202338838391,0.00016944351569522364,1.041435089987864,0.00011630445541969481,0.0,0.0021968013460732416,0.0002390636248159105,,,,,,,
R1_handsout@D2,R1_handsout,D2,bottle_cupnoodles_shelf,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,cup_wipe_sponge_dryingrack,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,floor_box_table,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,AGGREGATE,left_hand_joints,3,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0
R1_handsout@D2,R1_handsout,D2,bottle_cupnoodles_shelf,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,cup_wipe_sponge_dryingrack,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,floor_box_table,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,AGGREGATE,right_hand_joints,3,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0
R1_handsout@D2,R1_handsout,D2,bottle_cupnoodles_shelf,all,1,0.005869629792869091,0.051743436604738235,1.1902613639831543,0.664384126663208,0.00469127157703042,0.0010034131119027734,4.675314206463136,0.0003978969471063465,,0.006066111382097006,0.0001964815892279148,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,cup_wipe_sponge_dryingrack,all,1,0.0015067157801240683,0.02179526537656784,0.5550801753997803,0.33071890473365784,0.0019873774144798517,0.0008163060992956161,2.434598266746682,0.0001652644423302263,,0.0016864622011780739,0.00017974642105400562,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,floor_box_table,all,1,0.003756665624678135,0.038325075060129166,0.5328666567802429,0.5796011686325073,0.0028895630966871977,0.0011562859872356057,2.4990038179009932,0.0002617825230117887,,0.004360634367913008,0.0006039687432348728,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout@D2,R1_handsout,D2,AGGREGATE,all,3,0.003711003732557098,0.037287925680478416,0.7594027320543925,0.524901400009791,0.0031894040293991566,0.0009920017328113317,3.202972097036937,0.0002749813041494538,,0.0040377359837293625,0.0003267322511722644,,,,,,,,0.001781444811933238,0.012248265158917696,0.30479799937336455,0.14160312754751808,0.0011240371729517203,0.0001390305619411272,1.0414350625129616,9.54292982168575e-05,,0.0018025036776406819,0.00019615482127108644,,,,,,,
R1_handsout,R1_handsout,plain,bottle_cupnoodles_shelf,motion_token,1,0.008676768280565739,0.07152064889669418,1.3686635494232178,0.6466811299324036,0.0012941937893629074,0.0012229096610099077,1.0582905922046044,0.006222570780664682,0.04230195911413969,0.008211521431803703,-0.00046524684876203537,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,cup_wipe_sponge_dryingrack,motion_token,1,0.002221458125859499,0.035578954964876175,0.6516561508178711,0.2925648093223572,0.000466314289951697,0.0009948730003088713,0.4687174039369082,0.0018952261889353395,0.05262146371463715,0.0021616287995129824,-5.982932634651661e-05,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,floor_box_table,motion_token,1,0.006192190106958151,0.05535610392689705,0.5814056992530823,0.5697623491287231,0.0014904573326930404,0.001409223536029458,1.0576443655578318,0.008843704126775265,0.06371110807860263,0.007028770167380571,0.0008365800604224205,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,AGGREGATE,motion_token,3,0.005696805504461129,0.0541519025961558,0.8672417998313904,0.5030027627944946,0.0010836551373358816,0.0012090020657827456,0.8615507872331148,0.005653833698791762,0.05287817696912648,0.005800640132899086,0.00010383462843795617,,,,,,,,0.002658547438816508,0.014697821069937318,0.355716750340362,0.1520794176436274,0.0004438183832732274,0.00016944351569522364,0.27777527448902295,0.00286506926203481,0.008742133268141286,0.0026180817089054608,0.000543922631104191,,,,,,,
R1_handsout,R1_handsout,plain,bottle_cupnoodles_shelf,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,cup_wipe_sponge_dryingrack,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,floor_box_table,left_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,AGGREGATE,left_hand_joints,3,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0
R1_handsout,R1_handsout,plain,bottle_cupnoodles_shelf,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,cup_wipe_sponge_dryingrack,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,floor_box_table,right_hand_joints,1,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,AGGREGATE,right_hand_joints,3,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,0.0
R1_handsout,R1_handsout,plain,bottle_cupnoodles_shelf,all,1,0.007119400426745415,0.0586836151778698,1.3686635494232178,0.6466811299324036,0.001061902497895062,0.0010034131119027734,1.0582904342174433,0.005105698946863413,,0.006737658753991127,-0.0003817416727542877,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,cup_wipe_sponge_dryingrack,all,1,0.001822735066525638,0.029192989692091942,0.6516561508178711,0.2925648093223572,0.0003826168831437826,0.0008163060992956161,0.46871741308063186,0.0015550574753433466,,0.0017736441222950816,-4.909094423055649e-05,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,floor_box_table,all,1,0.005080771166831255,0.045420389622449875,0.5814056992530823,0.5697623491287231,0.0012229392305016518,0.0011562859872356057,1.057644254104815,0.007256371900439262,,0.005767195951193571,0.0006864247843623161,,,,,,,,,,,,,,,,,,,,,,,,,
R1_handsout,R1_handsout,plain,AGGREGATE,all,3,0.004674302220034103,0.044432331497470536,0.8672417998313904,0.5030027627944946,0.0008891528705134988,0.0009920017328113317,0.8615507004676299,0.004639042774215341,,0.004759499609159927,8.519738912582397e-05,,,,,,,,0.002181372463698151,0.012059752402913194,0.355716750340362,0.1520794176436274,0.0003641586075577614,0.0001390305619411272,0.27777520665295935,0.0023508257458539406,,0.002148169647899361,0.0004462958005508493,,,,,,,
R1b_handsin@D1,R1b_handsin,D1,bottle_cupnoodles_shelf,motion_token,1,0.006915186997503042,0.06492955982685089,1.1788949966430664,0.4435592293739319,0.0026356664020568132,0.0012229096610099077,2.155242113207461,0.0001241896243300289,0.04265864565587734,0.007238924968987703,0.0003237379714846611,,,,,,,,,,,,,,,,,,,,,,,,,
